13.600016 0.060783 99.473602 12.417541 -86.177078 -49.894737 12.417567 86.298645 -49.894737 12.417692
13.700016 0.061681 99.465820 12.508846 -86.170792 -49.893181 12.508873 86.294151 -49.893181 12.509000
13.800016 0.062586 99.457985 12.600152 -86.164459 -49.891613 12.600179 86.289627 -49.891613 12.600307
13.900017 0.063498 99.450089 12.691458 -86.158081 -49.890034 12.691484 86.285072 -49.890034 12.691615
14.000017 0.064416 99.442139 12.782763 -86.151649 -49.888443 12.782790 86.280479 -49.888443 12.782923
14.100018 0.065341 99.434128 12.874069 -86.145172 -49.886841 12.874096 86.275856 -49.886841 12.874231
14.200018 0.066272 99.426064 12.965375 -86.138649 -49.885227 12.965402 86.271194 -49.885227 12.965540
14.300018 0.067211 99.417938 13.056681 -86.132080 -49.883602 13.056707 86.266502 -49.883602 13.056849
14.400019 0.068155 99.409760 13.147986 -86.125465 -49.881966 13.148013 86.261780 -49.881966 13.148157
14.500019 0.069107 99.401520 13.239292 -86.118805 -49.880318 13.239319 86.257019 -49.880318 13.239466
14.600019 0.070065 99.393227 13.330598 -86.112099 -49.878658 13.330625 86.252228 -49.878658 13.330774
14.700020 0.071029 99.384872 13.421904 -86.105347 -49.876987 13.421930 86.247406 -49.876987 13.422083
14.800020 0.072001 99.376457 13.513209 -86.098549 -49.875305 13.513237 86.242546 -49.875305 13.513391
14.900021 0.072979 99.367989 13.604515 -86.091705 -49.873611 13.604544 86.237656 -49.873611 13.604700
15.000021 0.073963 99.359459 13.695821 -86.084816 -49.871906 13.695850 86.232735 -49.871906 13.696009
15.100021 0.074954 99.350876 13.787127 -86.077881 -49.870190 13.787157 86.227776 -49.870190 13.787317
15.200022 0.075952 99.342232 13.878432 -86.070900 -49.868462 13.878464 86.222786 -49.868462 13.878626
15.300022 0.076957 99.333534 13.969738 -86.063866 -49.866722 13.969770 86.217766 -49.866722 13.969934
15.400023 0.077968 99.324776 14.061044 -86.056786 -49.864971 14.061077 86.212708 -49.864971 14.061243
15.500023 0.078985 99.315964 14.152349 -86.049660 -49.863209 14.152384 86.207619 -49.863209 14.152552
15.600023 0.080010 99.307091 14.243655 -86.042488 -49.861435 14.243690 86.202499 -49.861435 14.243860
15.700024 0.081041 99.298164 14.334961 -86.035271 -49.859650 14.334997 86.197342 -49.859650 14.335169
15.800024 0.082078 99.289177 14.426267 -86.028008 -49.857853 14.426304 86.192154 -49.857853 14.426477
15.900024 0.083123 99.280136 14.517572 -86.020699 -49.856045 14.517611 86.186935 -49.856045 14.517786
16.000025 0.084173 99.271034 14.608878 -86.013344 -49.854225 14.608917 86.181679 -49.854225 14.609095
16.100025 0.085231 99.261879 14.700184 -86.005943 -49.852394 14.700224 86.176392 -49.852394 14.700403
16.200026 0.086295 99.252663 14.791490 -85.998497 -49.850552 14.791531 86.171074 -49.850552 14.791712
16.300026 0.087366 99.243385 14.882795 -85.991005 -49.848698 14.882837 86.165718 -49.848698 14.883020
16.400026 0.088443 99.234055 14.974101 -85.983459 -49.846832 14.974144 86.160332 -49.846832 14.974329
16.500027 0.089527 99.224663 15.065407 -85.975868 -49.844955 15.065451 86.154907 -49.844955 15.065638
16.600027 0.090618 99.215218 15.156713 -85.968231 -49.843067 15.156757 86.149452 -49.843067 15.156946
16.700027 0.091716 99.205711 15.248018 -85.960548 -49.841167 15.248064 86.143967 -49.841167 15.248255
16.800028 0.092820 99.196152 15.339324 -85.952820 -49.839256 15.339371 86.138443 -49.839256 15.339563
16.900028 0.093930 99.186531 15.430630 -85.945045 -49.837334 15.430677 86.132889 -49.837334 15.430872
17.000029 0.095048 99.176857 15.521935 -85.937225 -49.835400 15.521984 86.127304 -49.835400 15.522181
17.100029 0.096172 99.167122 15.613241 -85.929359 -49.833454 15.613291 86.121681 -49.833454 15.613489
17.200029 0.097302 99.157333 15.704547 -85.921448 -49.831497 15.704597 86.116028 -49.831497 15.704798
17.300030 0.098440 99.147484 15.795853 -85.913490 -49.829529 15.795904 86.110344 -49.829529 15.796106
17.400030 0.099584 99.137573 15.887158 -85.905479 -49.827549 15.887211 86.104622 -49.827549 15.887415
17.500031 0.100734 99.127609 15.978464 -85.897423 -49.825558 15.978518 86.098869 -49.825558 15.978724
17.600031 0.101891 99.117584 16.069769 -85.889320 -49.823555 16.069824 86.093086 -49.823555 16.070032
17.700031 0.103055 99.107506 16.161074 -85.881172 -49.821537 16.161131 86.087265 -49.821537 16.161341
17.800032 0.104226 99.097366 16.252378 -85.872978 -49.819508 16.252438 86.081413 -49.819508 16.252649
17.900032 0.105403 99.087173 16.343683 -85.864738 -49.817467 16.343744 86.075523 -49.817467 16.343958
18.000032 0.106587 99.076920 16.434988 -85.856453 -49.815414 16.435051 86.069603 -49.815414 16.435266
18.100033 0.107777 99.066612 16.526293 -85.848122 -49.813351 16.526358 86.063652 -49.813351 16.526575
18.200033 0.108975 99.056244 16.617598 -85.839745 -49.811275 16.617664 86.057663 -49.811275 16.617884
18.300034 0.110179 99.045815 16.708902 -85.831314 -49.809189 16.708971 86.051643 -49.809189 16.709192
18.400034 0.111389 99.035332 16.800207 -85.822838 -49.807091 16.800278 86.045593 -49.807091 16.800501
18.500034 0.112606 99.024788 16.891512 -85.814316 -49.804981 16.891584 86.039505 -49.804981 16.891809
18.600035 0.113830 99.014191 16.982817 -85.805748 -49.802860 16.982891 86.033386 -49.802860 16.983118
18.700035 0.115061 99.003532 17.074121 -85.797134 -49.800728 17.074198 86.027237 -49.800728 17.074427
18.800035 0.116298 98.992821 17.165426 -85.788475 -49.798584 17.165504 86.021049 -49.798584 17.165735
18.900036 0.117542 98.982048 17.256731 -85.779770 -49.796429 17.256811 86.014832 -49.796429 17.257044
19.000036 0.118792 98.971214 17.348036 -85.771019 -49.794262 17.348118 86.008575 -49.794262 17.348352
19.100037 0.120050 98.960327 17.439341 -85.762215 -49.792084 17.439425 86.002289 -49.792084 17.439661
19.200037 0.121313 98.949379 17.530645 -85.753365 -49.789894 17.530731 85.995972 -49.789894 17.530970
19.300037 0.122584 98.938377 17.621950 -85.744469 -49.787693 17.622038 85.989616 -49.787693 17.622278
19.400038 0.123861 98.927315 17.713255 -85.735527 -49.785480 17.713345 85.983231 -49.785480 17.713587
19.500038 0.125145 98.916199 17.804560 -85.726540 -49.783257 17.804651 85.976814 -49.783257 17.804895
19.600039 0.126436 98.905022 17.895864 -85.717506 -49.781021 17.895958 85.970360 -49.781021 17.896204
19.700039 0.127733 98.893784 17.987169 -85.708427 -49.778774 17.987265 85.963875 -49.778774 17.987513
19.800039 0.129037 98.882492 18.078474 -85.699303 -49.776516 18.078571 85.957352 -49.776516 18.078821
19.900040 0.130348 98.871140 18.169779 -85.690125 -49.774246 18.169878 85.950798 -49.774246 18.170130
20.000040 0.131665 98.859734 18.261084 -85.680901 -49.771965 18.261185 85.944214 -49.771965 18.261440
20.100040 0.132989 98.848267 18.352388 -85.671631 -49.769672 18.352491 85.937592 -49.769672 18.352751
20.200041 0.134320 98.836739 18.443693 -85.662315 -49.767368 18.443798 85.930939 -49.767368 18.444061
